"StichtagDatJahr","DatenstandCd","StatZoneSort","StatZoneCd","StatZoneLang","QuarSort","QuarCd","QuarLang","KreisSort","KreisCd","KreisLang","EigentuemerSSZPubl1Sort","EigentuemerSSZPubl1Cd","EigentuemerSSZPubl1Lang","AnzNeubauWhg_noDM","AnzAbbruchWhg_noDM"
2010,"D",105,"06104","Radio-Studio",61,"061","Unterstrass",6,"6","Kreis 6",1,"1","Öffentliche Hand",,
2010,"D",106,"06105","Steinkluppe",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","Im Stockwerkeigentum",51,
2010,"D",107,"06106","Seminarstrasse",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","Natürliche Personen",,1
2010,"D",108,"06107","Guggach",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","Natürliche Personen",,
2010,"D",109,"06108","Scheuchzerstrasse",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","Übrige private Gesellschaften",,3
2010,"D",110,"06109","Irchel",61,"061","Unterstrass",6,"6","Kreis 6",1,"1","Öffentliche Hand",,
2010,"D",113,"06112","Drahtschmidli",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","Natürliche Personen",12,
2010,"D",116,"06301","Strickhof",63,"063","Oberstrass",6,"6","Kreis 6",1,"1","Öffentliche Hand",0,
2010,"D",116,"06301","Strickhof",63,"063","Oberstrass",6,"6","Kreis 6",4,"4","Natürliche Personen",,
2010,"D",117,"06302","Letzistrasse",63,"063","Oberstrass",6,"6","Kreis 6",4,"4","Natürliche Personen",,
2010,"D",118,"06303","Riedtli",63,"063","Oberstrass",6,"6","Kreis 6",1,"1","Öffentliche Hand",9,
2010,"D",118,"06303","Riedtli",63,"063","Oberstrass",6,"6","Kreis 6",2,"2","Wohnbaugenossenschaften",2,
2010,"D",119,"06304","Culmannstrasse",63,"063","Oberstrass",6,"6","Kreis 6",1,"1","Öffentliche Hand",,1
2010,"D",120,"06305","Bolleystrasse",63,"063","Oberstrass",6,"6","Kreis 6",3,"3","Übrige private Gesellschaften",0,
2010,"D",121,"06306","Rigiviertel",63,"063","Oberstrass",6,"6","Kreis 6",3,"3","Übrige private Gesellschaften",,12
2010,"D",121,"06306","Rigiviertel",63,"063","Oberstrass",6,"6","Kreis 6",5,"5","Im Stockwerkeigentum",,
2010,"D",125,"07101","Susenberg",71,"071","Fluntern",7,"7","Kreis 7",4,"4","Natürliche Personen",,3
2010,"D",125,"07101","Susenberg",71,"071","Fluntern",7,"7","Kreis 7",5,"5","Im Stockwerkeigentum",,
2010,"D",126,"07102","Keltenstrasse",71,"071","Fluntern",7,"7","Kreis 7",3,"3","Übrige private Gesellschaften",21,6
2010,"D",126,"07102","Keltenstrasse",71,"071","Fluntern",7,"7","Kreis 7",4,"4","Natürliche Personen",,6
2010,"D",127,"07103","Toblerstrasse",71,"071","Fluntern",7,"7","Kreis 7",3,"3","Übrige private Gesellschaften",,
2010,"D",128,"07104","Hochstrasse",71,"071","Fluntern",7,"7","Kreis 7",3,"3","Übrige private Gesellschaften",12,
2010,"D",129,"07105","Platte",71,"071","Fluntern",7,"7","Kreis 7",1,"1","Öffentliche Hand",,3
2010,"D",129,"07105","Platte",71,"071","Fluntern",7,"7","Kreis 7",4,"4","Natürliche Personen",,1
2010,"D",130,"07106","Zoo",71,"071","Fluntern",7,"7","Kreis 7",3,"3","Übrige private Gesellschaften",0,
2010,"D",132,"07201","Dolder",72,"072","Hottingen",7,"7","Kreis 7",1,"1","Öffentliche Hand",,
2010,"D",133,"07202","Sonnenberg",72,"072","Hottingen",7,"7","Kreis 7",4,"4","Natürliche Personen",2,1
2010,"D",134,"07203","Doldertal",72,"072","Hottingen",7,"7","Kreis 7",4,"4","Natürliche Personen",1,
2010,"D",135,"07204","Kantonsschule",72,"072","Hottingen",7,"7","Kreis 7",4,"4","Natürliche Personen",,
2010,"D",136,"07205","Merkurplatz",72,"072","Hottingen",7,"7","Kreis 7",4,"4","Natürliche Personen",,3
2010,"D",138,"07207","Eidmattstrasse",72,"072","Hottingen",7,"7","Kreis 7",3,"3","Übrige private Gesellschaften",0,
2010,"D",140,"07301","Degenried",73,"073","Hirslanden",7,"7","Kreis 7",5,"5","Im Stockwerkeigentum",,
2010,"D",141,"07302","Klus",73,"073","Hirslanden",7,"7","Kreis 7",4,"4","Natürliche Personen",1,
2010,"D",141,"07302","Klus",73,"073","Hirslanden",7,"7","Kreis 7",5,"5","Im Stockwerkeigentum",8,
2010,"D",142,"07303","Hegibach",73,"073","Hirslanden",7,"7","Kreis 7",4,"4","Natürliche Personen",8,
2010,"D",144,"07401","Buchzelgstrasse",74,"074","Witikon",7,"7","Kreis 7",4,"4","Natürliche Personen",,4
2010,"D",145,"07402","Carl Spitteler-Strasse",74,"074","Witikon",7,"7","Kreis 7",3,"3","Übrige private Gesellschaften",,8
2010,"D",146,"07403","Eierbrecht",74,"074","Witikon",7,"7","Kreis 7",4,"4","Natürliche Personen",,1
2010,"D",150,"07407","Wiesliacher",74,"074","Witikon",7,"7","Kreis 7",4,"4","Natürliche Personen",,
2010,"D",153,"08101","Seebad Utoquai",81,"081","Seefeld",8,"8","Kreis 8",1,"1","Öffentliche Hand",,11
2010,"D",153,"08101","Seebad Utoquai",81,"081","Seefeld",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",,
2010,"D",154,"08102","Bellerive",81,"081","Seefeld",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",,17
2010,"D",154,"08102","Bellerive",81,"081","Seefeld",8,"8","Kreis 8",4,"4","Natürliche Personen",12,2
2010,"D",154,"08102","Bellerive",81,"081","Seefeld",8,"8","Kreis 8",5,"5","Im Stockwerkeigentum",11,
2010,"D",155,"08103","Tiefenbrunnen",81,"081","Seefeld",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",,
2010,"D",158,"08201","Kreuzstrasse",82,"082","Mühlebach",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",3,5
2010,"D",158,"08201","Kreuzstrasse",82,"082","Mühlebach",8,"8","Kreis 8",4,"4","Natürliche Personen",,2
2010,"D",159,"08202","Gemeinschaftszentrum",82,"082","Mühlebach",8,"8","Kreis 8",1,"1","Öffentliche Hand",0,
2010,"D",159,"08202","Gemeinschaftszentrum",82,"082","Mühlebach",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",,
2010,"D",160,"08203","Wildbachstrasse",82,"082","Mühlebach",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",,
2010,"D",160,"08203","Wildbachstrasse",82,"082","Mühlebach",8,"8","Kreis 8",4,"4","Natürliche Personen",,10
2010,"D",161,"08204","Mühle",82,"082","Mühlebach",8,"8","Kreis 8",4,"4","Natürliche Personen",0,
2010,"D",163,"08301","Neumünster",83,"083","Weinegg",8,"8","Kreis 8",4,"4","Natürliche Personen",,
2010,"D",164,"08302","Botanischer Garten",83,"083","Weinegg",8,"8","Kreis 8",4,"4","Natürliche Personen",,
2010,"D",165,"08303","Burghölzli",83,"083","Weinegg",8,"8","Kreis 8",1,"1","Öffentliche Hand",,
2010,"D",165,"08303","Burghölzli",83,"083","Weinegg",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",,54
2010,"D",165,"08303","Burghölzli",83,"083","Weinegg",8,"8","Kreis 8",4,"4","Natürliche Personen",,
2010,"D",166,"08304","Rehalp",83,"083","Weinegg",8,"8","Kreis 8",1,"1","Öffentliche Hand",,
2010,"D",166,"08304","Rehalp",83,"083","Weinegg",8,"8","Kreis 8",3,"3","Übrige private Gesellschaften",0,10
2010,"D",166,"08304","Rehalp",83,"083","Weinegg",8,"8","Kreis 8",4,"4","Natürliche Personen",,
2010,"D",169,"09101","Brünneliacker",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",,1
2010,"D",169,"09101","Brünneliacker",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","Natürliche Personen",,2
2010,"D",170,"09102","In den Rütenen",91,"091","Albisrieden",9,"9","Kreis 9",5,"5","Im Stockwerkeigentum",5,
2010,"D",171,"09103","Bockhornstrasse",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","Natürliche Personen",,4
2010,"D",172,"09104","Zollfreilager",91,"091","Albisrieden",9,"9","Kreis 9",2,"2","Wohnbaugenossenschaften",,70
2010,"D",173,"09105","In der Ey",91,"091","Albisrieden",9,"9","Kreis 9",5,"5","Im Stockwerkeigentum",21,
2010,"D",174,"09106","Mühlezelgstrasse",91,"091","Albisrieden",9,"9","Kreis 9",1,"1","Öffentliche Hand",,
2010,"D",174,"09106","Mühlezelgstrasse",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","Natürliche Personen",11,
2010,"D",175,"09107","Letzigraben",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",,1
2010,"D",177,"09109","Espenhof",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",,
2010,"D",179,"09201","Dunkelhölzli",92,"092","Altstetten",9,"9","Kreis 9",1,"1","Öffentliche Hand",,
2010,"D",179,"09201","Dunkelhölzli",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",,1
2010,"D",180,"09202","Loogarten",92,"092","Altstetten",9,"9","Kreis 9",1,"1","Öffentliche Hand",0,
2010,"D",180,"09202","Loogarten",92,"092","Altstetten",9,"9","Kreis 9",2,"2","Wohnbaugenossenschaften",0,
2010,"D",181,"09203","Eichbühl",92,"092","Altstetten",9,"9","Kreis 9",5,"5","Im Stockwerkeigentum",8,
2010,"D",182,"09204","Buchlern",92,"092","Altstetten",9,"9","Kreis 9",1,"1","Öffentliche Hand",0,
2010,"D",182,"09204","Buchlern",92,"092","Altstetten",9,"9","Kreis 9",4,"4","Natürliche Personen",2,
2010,"D",183,"09205","Dachslern",92,"092","Altstetten",9,"9","Kreis 9",2,"2","Wohnbaugenossenschaften",56,
2010,"D",183,"09205","Dachslern",92,"092","Altstetten",9,"9","Kreis 9",4,"4","Natürliche Personen",,
2010,"D",185,"09207","Werdhölzli",92,"092","Altstetten",9,"9","Kreis 9",1,"1","Öffentliche Hand",0,
2010,"D",185,"09207","Werdhölzli",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",,
2010,"D",186,"09208","Hardhof",92,"092","Altstetten",9,"9","Kreis 9",1,"1","Öffentliche Hand",14,
2010,"D",186,"09208","Hardhof",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",,
2010,"D",186,"09208","Hardhof",92,"092","Altstetten",9,"9","Kreis 9",4,"4","Natürliche Personen",,
2010,"D",187,"09209","Altstetterplatz",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",179,2
2010,"D",187,"09209","Altstetterplatz",92,"092","Altstetten",9,"9","Kreis 9",5,"5","Im Stockwerkeigentum",,7
2010,"D",189,"09211","Zwyssig",92,"092","Altstetten",9,"9","Kreis 9",4,"4","Natürliche Personen",,2
2010,"D",191,"09213","Edelweiss",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",5,
2010,"D",194,"09216","Grünaustrasse",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Übrige private Gesellschaften",,1
2010,"D",198,"10102","Hönggerberg",101,"101","Höngg",10,"10","Kreis 10",2,"2","Wohnbaugenossenschaften",,12
2010,"D",199,"10103","Imbisbühlstrasse",101,"101","Höngg",10,"10","Kreis 10",4,"4","Natürliche Personen",,7
2010,"D",199,"10103","Imbisbühlstrasse",101,"101","Höngg",10,"10","Kreis 10",5,"5","Im Stockwerkeigentum",10,
2010,"D",200,"10104","Werdinsel",101,"101","Höngg",10,"10","Kreis 10",4,"4","Natürliche Personen",,2
2010,"D",201,"10105","ETH Hönggerberg",101,"101","Höngg",10,"10","Kreis 10",1,"1","Öffentliche Hand",,
2010,"D",202,"10106","Bauherrenstrasse",101,"101","Höngg",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",,3
2010,"D",204,"10108","Waidbad",101,"101","Höngg",10,"10","Kreis 10",4,"4","Natürliche Personen",,1
2010,"D",205,"10109","Rütihof",101,"101","Höngg",10,"10","Kreis 10",4,"4","Natürliche Personen",,
2010,"D",205,"10109","Rütihof",101,"101","Höngg",10,"10","Kreis 10",5,"5","Im Stockwerkeigentum",,
2010,"D",206,"10110","Gsteigstrasse",101,"101","Höngg",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",11,
2010,"D",206,"10110","Gsteigstrasse",101,"101","Höngg",10,"10","Kreis 10",4,"4","Natürliche Personen",,2
2010,"D",208,"10201","Waidspital",102,"102","Wipkingen",10,"10","Kreis 10",1,"1","Öffentliche Hand",0,
2010,"D",209,"10202","Im Sydefädeli",102,"102","Wipkingen",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",,
2010,"D",209,"10202","Im Sydefädeli",102,"102","Wipkingen",10,"10","Kreis 10",5,"5","Im Stockwerkeigentum",14,
2010,"D",210,"10203","Zschokkestrasse",102,"102","Wipkingen",10,"10","Kreis 10",4,"4","Natürliche Personen",1,
2010,"D",210,"10203","Zschokkestrasse",102,"102","Wipkingen",10,"10","Kreis 10",5,"5","Im Stockwerkeigentum",4,
2010,"D",212,"10205","Röschibachstrasse",102,"102","Wipkingen",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",0,
2010,"D",212,"10205","Röschibachstrasse",102,"102","Wipkingen",10,"10","Kreis 10",4,"4","Natürliche Personen",13,
2010,"D",213,"10206","Schubertstrasse",102,"102","Wipkingen",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",,1
2010,"D",213,"10206","Schubertstrasse",102,"102","Wipkingen",10,"10","Kreis 10",5,"5","Im Stockwerkeigentum",7,
2010,"D",214,"10207","Letten",102,"102","Wipkingen",10,"10","Kreis 10",3,"3","Übrige private Gesellschaften",,
2010,"D",214,"10207","Letten",102,"102","Wipkingen",10,"10","Kreis 10",4,"4","Natürliche Personen",,
2010,"D",217,"11101","Mühlacker",111,"111","Affoltern",11,"11","Kreis 11",1,"1","Öffentliche Hand",,
2010,"D",217,"11101","Mühlacker",111,"111","Affoltern",11,"11","Kreis 11",4,"4","Natürliche Personen",0,
2010,"D",217,"11101","Mühlacker",111,"111","Affoltern",11,"11","Kreis 11",5,"5","Im Stockwerkeigentum",135,
2010,"D",218,"11102","Holzerhurd",111,"111","Affoltern",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",,
2010,"D",219,"11103","Zehntenhausplatz",111,"111","Affoltern",11,"11","Kreis 11",1,"1","Öffentliche Hand",,7
2010,"D",219,"11103","Zehntenhausplatz",111,"111","Affoltern",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",,
2010,"D",219,"11103","Zehntenhausplatz",111,"111","Affoltern",11,"11","Kreis 11",4,"4","Natürliche Personen",,
2010,"D",219,"11103","Zehntenhausplatz",111,"111","Affoltern",11,"11","Kreis 11",5,"5","Im Stockwerkeigentum",60,
2010,"D",220,"11104","Lerchenberg",111,"111","Affoltern",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",,54
2010,"D",220,"11104","Lerchenberg",111,"111","Affoltern",11,"11","Kreis 11",4,"4","Natürliche Personen",4,
2010,"D",220,"11104","Lerchenberg",111,"111","Affoltern",11,"11","Kreis 11",5,"5","Im Stockwerkeigentum",2,
2010,"D",221,"11105","Schützenmatt",111,"111","Affoltern",11,"11","Kreis 11",4,"4","Natürliche Personen",,1
2010,"D",222,"11106","Hürst",111,"111","Affoltern",11,"11","Kreis 11",4,"4","Natürliche Personen",3,1
2010,"D",223,"11107","Reckenholz",111,"111","Affoltern",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",0,
2010,"D",225,"11501","Neu-Oerlikon",115,"115","Oerlikon",11,"11","Kreis 11",1,"1","Öffentliche Hand",,
2010,"D",225,"11501","Neu-Oerlikon",115,"115","Oerlikon",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",0,5
2010,"D",225,"11501","Neu-Oerlikon",115,"115","Oerlikon",11,"11","Kreis 11",5,"5","Im Stockwerkeigentum",19,1
2010,"D",226,"11502","Holunderhof",115,"115","Oerlikon",11,"11","Kreis 11",2,"2","Wohnbaugenossenschaften",,20
2010,"D",226,"11502","Holunderhof",115,"115","Oerlikon",11,"11","Kreis 11",4,"4","Natürliche Personen",,
2010,"D",227,"11503","Albin Zollinger-Platz",115,"115","Oerlikon",11,"11","Kreis 11",4,"4","Natürliche Personen",,7
2010,"D",227,"11503","Albin Zollinger-Platz",115,"115","Oerlikon",11,"11","Kreis 11",5,"5","Im Stockwerkeigentum",11,
2010,"D",228,"11504","Marktplatz Oerlikon",115,"115","Oerlikon",11,"11","Kreis 11",4,"4","Natürliche Personen",,3
2010,"D",229,"11505","Tramdepot",115,"115","Oerlikon",11,"11","Kreis 11",1,"1","Öffentliche Hand",,
2010,"D",230,"11506","Messegelände",115,"115","Oerlikon",11,"11","Kreis 11",1,"1","Öffentliche Hand",,
2010,"D",231,"11507","Magdalenenstrasse",115,"115","Oerlikon",11,"11","Kreis 11",4,"4","Natürliche Personen",1,2
2010,"D",232,"11508","Berninaplatz",115,"115","Oerlikon",11,"11","Kreis 11",2,"2","Wohnbaugenossenschaften",,37
2010,"D",236,"11901","Köschenrüti",119,"119","Seebach",11,"11","Kreis 11",2,"2","Wohnbaugenossenschaften",,
2010,"D",236,"11901","Köschenrüti",119,"119","Seebach",11,"11","Kreis 11",4,"4","Natürliche Personen",29,
2010,"D",237,"11902","Schwandenholz",119,"119","Seebach",11,"11","Kreis 11",1,"1","Öffentliche Hand",0,
2010,"D",239,"11904","Höhenring",119,"119","Seebach",11,"11","Kreis 11",2,"2","Wohnbaugenossenschaften",117,
2010,"D",240,"11905","Ausserdorfstrasse",119,"119","Seebach",11,"11","Kreis 11",1,"1","Öffentliche Hand",,11
2010,"D",240,"11905","Ausserdorfstrasse",119,"119","Seebach",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",,
2010,"D",241,"11906","Eichrain",119,"119","Seebach",11,"11","Kreis 11",1,"1","Öffentliche Hand",,
2010,"D",241,"11906","Eichrain",119,"119","Seebach",11,"11","Kreis 11",2,"2","Wohnbaugenossenschaften",,18
2010,"D",241,"11906","Eichrain",119,"119","Seebach",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",,1
2010,"D",241,"11906","Eichrain",119,"119","Seebach",11,"11","Kreis 11",4,"4","Natürliche Personen",,5
2010,"D",243,"11908","Grünhaldenstrasse",119,"119","Seebach",11,"11","Kreis 11",4,"4","Natürliche Personen",,
2010,"D",243,"11908","Grünhaldenstrasse",119,"119","Seebach",11,"11","Kreis 11",5,"5","Im Stockwerkeigentum",,
2010,"D",244,"11909","Leutschenbach",119,"119","Seebach",11,"11","Kreis 11",1,"1","Öffentliche Hand",12,
2010,"D",244,"11909","Leutschenbach",119,"119","Seebach",11,"11","Kreis 11",3,"3","Übrige private Gesellschaften",,
2010,"D",244,"11909","Leutschenbach",119,"119","Seebach",11,"11","Kreis 11",4,"4","Natürliche Personen",,
2010,"D",248,"12102","Dreispitz",121,"121","Saatlen",12,"12","Kreis 12",2,"2","Wohnbaugenossenschaften",,8
2010,"D",248,"12102","Dreispitz",121,"121","Saatlen",12,"12","Kreis 12",4,"4","Natürliche Personen",0,
2010,"D",251,"12201","Tulpenstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12",5,"5","Im Stockwerkeigentum",,
2010,"D",253,"12203","Auhof",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12",1,"1","Öffentliche Hand",0,
2010,"D",253,"12203","Auhof",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12",4,"4","Natürliche Personen",,
2010,"D",258,"12302","Hirzenbachstrasse",123,"123","Hirzenbach",12,"12","Kreis 12",1,"1","Öffentliche Hand",,
2011,"D",3,"01103","Grossmünster",11,"011","Rathaus",1,"1","Kreis 1",1,"1","Öffentliche Hand",0,
2011,"D",8,"01203","Bellevue",12,"012","Hochschulen",1,"1","Kreis 1",1,"1","Öffentliche Hand",,
2011,"D",8,"01203","Bellevue",12,"012","Hochschulen",1,"1","Kreis 1",3,"3","Übrige private Gesellschaften",,2
2011,"D",16,"01402","Sihlporte",14,"014","City",1,"1","Kreis 1",1,"1","Öffentliche Hand",,
2011,"D",23,"02103","Muggenbühl",21,"021","Wollishofen",2,"2","Kreis 2",2,"2","Wohnbaugenossenschaften",,
2011,"D",23,"02103","Muggenbühl",21,"021","Wollishofen",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",9,
2011,"D",23,"02103","Muggenbühl",21,"021","Wollishofen",2,"2","Kreis 2",4,"4","Natürliche Personen",6,
2011,"D",23,"02103","Muggenbühl",21,"021","Wollishofen",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",,
2011,"D",24,"02104","Morgental",21,"021","Wollishofen",2,"2","Kreis 2",1,"1","Öffentliche Hand",,
2011,"D",24,"02104","Morgental",21,"021","Wollishofen",2,"2","Kreis 2",4,"4","Natürliche Personen",,
2011,"D",25,"02105","Manegg",21,"021","Wollishofen",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",,
2011,"D",27,"02107","Auf der Egg",21,"021","Wollishofen",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",,
2011,"D",28,"02108","Kalchbühl",21,"021","Wollishofen",2,"2","Kreis 2",1,"1","Öffentliche Hand",,
2011,"D",29,"02109","Entlisberg",21,"021","Wollishofen",2,"2","Kreis 2",5,"5","Im Stockwerkeigentum",10,
2011,"D",31,"02111","Seeblickstrasse",21,"021","Wollishofen",2,"2","Kreis 2",4,"4","Natürliche Personen",,
2011,"D",34,"02301","Höckler",23,"023","Leimbach",2,"2","Kreis 2",1,"1","Öffentliche Hand",,
2011,"D",34,"02301","Höckler",23,"023","Leimbach",2,"2","Kreis 2",2,"2","Wohnbaugenossenschaften",,2
2011,"D",34,"02301","Höckler",23,"023","Leimbach",2,"2","Kreis 2",4,"4","Natürliche Personen",1,2
2011,"D",35,"02302","Marbachweg",23,"023","Leimbach",2,"2","Kreis 2",2,"2","Wohnbaugenossenschaften",28,
2011,"D",38,"02401","Parkring",24,"024","Enge",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",0,
2011,"D",39,"02402","Kongresshaus",24,"024","Enge",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",0,
2011,"D",41,"02404","Museum Rietberg",24,"024","Enge",2,"2","Kreis 2",1,"1","Öffentliche Hand",,
2011,"D",41,"02404","Museum Rietberg",24,"024","Enge",2,"2","Kreis 2",3,"3","Übrige private Gesellschaften",,14
2011,"D",43,"02406","Gartenstrasse",24,"024","Enge",2,"2","Kreis 2",1,"1","Öffentliche Hand",,
2011,"D",47,"03101","Höfliweg",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",68,
2011,"D",47,"03101","Höfliweg",31,"031","Alt-Wiedikon",3,"3","Kreis 3",4,"4","Natürliche Personen",,18
2011,"D",50,"03104","Manesseplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","Öffentliche Hand",,
2011,"D",51,"03105","Binz",31,"031","Alt-Wiedikon",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",6,
2011,"D",52,"03106","Saalsporthalle",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","Öffentliche Hand",,
2011,"D",52,"03106","Saalsporthalle",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",52,1
2011,"D",52,"03106","Saalsporthalle",31,"031","Alt-Wiedikon",3,"3","Kreis 3",5,"5","Im Stockwerkeigentum",11,6
2011,"D",56,"03303","Uetliberg",33,"033","Friesenberg",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",,16
2011,"D",57,"03304","Strassenverkehrsamt",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","Öffentliche Hand",,
2011,"D",58,"03305","Albisgüetli",33,"033","Friesenberg",3,"3","Kreis 3",4,"4","Natürliche Personen",5,
2011,"D",59,"03306","Triemli",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","Öffentliche Hand",,
2011,"D",62,"03402","Friedhof Sihlfeld",34,"034","Sihlfeld",3,"3","Kreis 3",2,"2","Wohnbaugenossenschaften",85,
2011,"D",68,"03408","Sihlhölzli",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","Öffentliche Hand",,
2011,"D",68,"03408","Sihlhölzli",34,"034","Sihlfeld",3,"3","Kreis 3",3,"3","Übrige private Gesellschaften",,7
2011,"D",68,"03408","Sihlhölzli",34,"034","Sihlfeld",3,"3","Kreis 3",4,"4","Natürliche Personen",,4
2011,"D",71,"04101","Kalkbreite",41,"041","Werd",4,"4","Kreis 4",1,"1","Öffentliche Hand",0,
2011,"D",72,"04102","Werdplatz",41,"041","Werd",4,"4","Kreis 4",3,"3","Übrige private Gesellschaften",,
