"StichtagDatJahr","DatenstandCd","StatZoneSort","StatZoneCd","StatZoneLang","QuarSort","QuarCd","QuarLang","KreisSort","KreisCd","KreisLang","EigentuemerSSZPubl3Sort_noDM","EigentuemerSSZPubl3Cd_noDM","EigentuemerSSZPubl3Lang_noDM","GebaeudeMitWohnungSort_noDM","GebaeudeMitWohnungCd_noDM","GebaeudeMitWohnungLang_noDM","AnzGbd","AnzWhgStat","Wohnflaeche","AnzBestWir"
2017,"D",32,"02112","See Süd-West",21,"021","Wollishofen",2,"2","Kreis 2",3,"2","andere",0,"0","Nein",5,0,0,0
2017,"D",34,"02301","Höckler",23,"023","Leimbach",2,"2","Kreis 2",1,"1","städtisch/genossenschaftlich",0,"0","Nein",61,0,0,0
2017,"D",34,"02301","Höckler",23,"023","Leimbach",2,"2","Kreis 2",1,"1","städtisch/genossenschaftlich",1,"1","Ja",153,591,50407,1464
2017,"D",34,"02301","Höckler",23,"023","Leimbach",2,"2","Kreis 2",3,"2","andere",0,"0","Nein",53,0,0,0
2017,"D",34,"02301","Höckler",23,"023","Leimbach",2,"2","Kreis 2",3,"2","andere",1,"1","Ja",111,312,28474,646
2017,"D",35,"02302","Marbachweg",23,"023","Leimbach",2,"2","Kreis 2",1,"1","städtisch/genossenschaftlich",0,"0","Nein",37,0,0,0
2017,"D",35,"02302","Marbachweg",23,"023","Leimbach",2,"2","Kreis 2",1,"1","städtisch/genossenschaftlich",1,"1","Ja",183,373,28554,931
2017,"D",35,"02302","Marbachweg",23,"023","Leimbach",2,"2","Kreis 2",3,"2","andere",0,"0","Nein",51,0,0,0
2017,"D",35,"02302","Marbachweg",23,"023","Leimbach",2,"2","Kreis 2",3,"2","andere",1,"1","Ja",109,302,22182,642
2017,"D",36,"02303","Sihlweidstrasse",23,"023","Leimbach",2,"2","Kreis 2",1,"1","städtisch/genossenschaftlich",0,"0","Nein",27,0,0,15
2017,"D",36,"02303","Sihlweidstrasse",23,"023","Leimbach",2,"2","Kreis 2",1,"1","städtisch/genossenschaftlich",1,"1","Ja",29,476,40160,1158
2017,"D",36,"02303","Sihlweidstrasse",23,"023","Leimbach",2,"2","Kreis 2",3,"2","andere",0,"0","Nein",46,0,0,0
2017,"D",36,"02303","Sihlweidstrasse",23,"023","Leimbach",2,"2","Kreis 2",3,"2","andere",1,"1","Ja",107,654,60582,1317
2017,"D",38,"02401","Parkring",24,"024","Enge",2,"2","Kreis 2",1,"1","städtisch/genossenschaftlich",0,"0","Nein",24,0,0,12
2017,"D",38,"02401","Parkring",24,"024","Enge",2,"2","Kreis 2",1,"1","städtisch/genossenschaftlich",1,"1","Ja",1,3,450,7
2017,"D",38,"02401","Parkring",24,"024","Enge",2,"2","Kreis 2",3,"2","andere",0,"0","Nein",89,0,0,7
2017,"D",38,"02401","Parkring",24,"024","Enge",2,"2","Kreis 2",3,"2","andere",1,"1","Ja",104,728,66855,1238
2017,"D",39,"02402","Kongresshaus",24,"024","Enge",2,"2","Kreis 2",1,"1","städtisch/genossenschaftlich",0,"0","Nein",13,0,0,28
2017,"D",39,"02402","Kongresshaus",24,"024","Enge",2,"2","Kreis 2",1,"1","städtisch/genossenschaftlich",1,"1","Ja",1,3,301,15
2017,"D",39,"02402","Kongresshaus",24,"024","Enge",2,"2","Kreis 2",3,"2","andere",0,"0","Nein",85,0,0,5
2017,"D",39,"02402","Kongresshaus",24,"024","Enge",2,"2","Kreis 2",3,"2","andere",1,"1","Ja",102,561,58502,834
2017,"D",40,"02403","Belvoir-Park",24,"024","Enge",2,"2","Kreis 2",1,"1","städtisch/genossenschaftlich",0,"0","Nein",40,0,0,0
2017,"D",40,"02403","Belvoir-Park",24,"024","Enge",2,"2","Kreis 2",1,"1","städtisch/genossenschaftlich",1,"1","Ja",5,6,651,8
2017,"D",40,"02403","Belvoir-Park",24,"024","Enge",2,"2","Kreis 2",3,"2","andere",0,"0","Nein",61,0,0,12
2017,"D",40,"02403","Belvoir-Park",24,"024","Enge",2,"2","Kreis 2",3,"2","andere",1,"1","Ja",115,677,66244,1134
2017,"D",41,"02404","Museum Rietberg",24,"024","Enge",2,"2","Kreis 2",1,"1","städtisch/genossenschaftlich",0,"0","Nein",26,0,0,0
2017,"D",41,"02404","Museum Rietberg",24,"024","Enge",2,"2","Kreis 2",1,"1","städtisch/genossenschaftlich",1,"1","Ja",16,96,7715,236
2017,"D",41,"02404","Museum Rietberg",24,"024","Enge",2,"2","Kreis 2",3,"2","andere",0,"0","Nein",125,0,0,31
2017,"D",41,"02404","Museum Rietberg",24,"024","Enge",2,"2","Kreis 2",3,"2","andere",1,"1","Ja",303,1507,144128,2953
2017,"D",42,"02405","Rieterplatz",24,"024","Enge",2,"2","Kreis 2",1,"1","städtisch/genossenschaftlich",0,"0","Nein",14,0,0,26
2017,"D",42,"02405","Rieterplatz",24,"024","Enge",2,"2","Kreis 2",1,"1","städtisch/genossenschaftlich",1,"1","Ja",31,250,17275,460
2017,"D",42,"02405","Rieterplatz",24,"024","Enge",2,"2","Kreis 2",3,"2","andere",0,"0","Nein",39,0,0,26
2017,"D",42,"02405","Rieterplatz",24,"024","Enge",2,"2","Kreis 2",3,"2","andere",1,"1","Ja",170,1220,89832,2013
2017,"D",43,"02406","Gartenstrasse",24,"024","Enge",2,"2","Kreis 2",1,"1","städtisch/genossenschaftlich",0,"0","Nein",5,0,0,0
2017,"D",43,"02406","Gartenstrasse",24,"024","Enge",2,"2","Kreis 2",3,"2","andere",0,"0","Nein",59,0,0,0
2017,"D",43,"02406","Gartenstrasse",24,"024","Enge",2,"2","Kreis 2",3,"2","andere",1,"1","Ja",65,239,24122,441
2017,"D",44,"02407","See West",24,"024","Enge",2,"2","Kreis 2",1,"1","städtisch/genossenschaftlich",0,"0","Nein",2,0,0,0
2017,"D",44,"02407","See West",24,"024","Enge",2,"2","Kreis 2",3,"2","andere",0,"0","Nein",2,0,0,0
2017,"D",44,"02407","See West",24,"024","Enge",2,"2","Kreis 2",3,"2","andere",1,"1","Ja",1,1,56,0
2017,"D",47,"03101","Höfliweg",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",0,"0","Nein",7,0,0,0
2017,"D",47,"03101","Höfliweg",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",1,"1","Ja",37,342,23994,630
2017,"D",47,"03101","Höfliweg",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"2","andere",0,"0","Nein",43,0,0,17
2017,"D",47,"03101","Höfliweg",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"2","andere",1,"1","Ja",288,2154,157331,3794
2017,"D",48,"03102","Goldbrunnenplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",0,"0","Nein",15,0,0,0
2017,"D",48,"03102","Goldbrunnenplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",1,"1","Ja",5,71,3635,117
2017,"D",48,"03102","Goldbrunnenplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"2","andere",0,"0","Nein",31,0,0,1
2017,"D",48,"03102","Goldbrunnenplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"2","andere",1,"1","Ja",176,1374,92156,2426
2017,"D",49,"03103","Gotthelfstrasse",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",0,"0","Nein",4,0,0,0
2017,"D",49,"03103","Gotthelfstrasse",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",1,"1","Ja",6,38,2451,60
2017,"D",49,"03103","Gotthelfstrasse",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"2","andere",0,"0","Nein",18,0,0,0
2017,"D",49,"03103","Gotthelfstrasse",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"2","andere",1,"1","Ja",129,1249,71728,1841
2017,"D",50,"03104","Manesseplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",0,"0","Nein",28,0,0,0
2017,"D",50,"03104","Manesseplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",1,"1","Ja",49,283,22043,629
2017,"D",50,"03104","Manesseplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"2","andere",0,"0","Nein",52,0,0,0
2017,"D",50,"03104","Manesseplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"2","andere",1,"1","Ja",192,1452,101331,2672
2017,"D",51,"03105","Binz",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",0,"0","Nein",8,0,0,0
2017,"D",51,"03105","Binz",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",1,"1","Ja",6,40,2502,71
2017,"D",51,"03105","Binz",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"2","andere",0,"0","Nein",102,0,0,0
2017,"D",51,"03105","Binz",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"2","andere",1,"1","Ja",150,1121,103215,2354
2017,"D",52,"03106","Saalsporthalle",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",0,"0","Nein",26,0,0,0
2017,"D",52,"03106","Saalsporthalle",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",1,"1","Ja",2,12,920,29
2017,"D",52,"03106","Saalsporthalle",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"2","andere",0,"0","Nein",89,0,0,0
2017,"D",52,"03106","Saalsporthalle",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"2","andere",1,"1","Ja",183,1707,142678,2881
2017,"D",54,"03301","Heuried",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",0,"0","Nein",15,0,0,0
2017,"D",54,"03301","Heuried",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",1,"1","Ja",133,152,13782,494
2017,"D",54,"03301","Heuried",33,"033","Friesenberg",3,"3","Kreis 3",3,"2","andere",0,"0","Nein",14,0,0,0
2017,"D",54,"03301","Heuried",33,"033","Friesenberg",3,"3","Kreis 3",3,"2","andere",1,"1","Ja",63,459,31458,770
2017,"D",55,"03302","Gehrenholz",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",0,"0","Nein",29,0,0,91
2017,"D",55,"03302","Gehrenholz",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",1,"1","Ja",190,747,55974,2006
2017,"D",55,"03302","Gehrenholz",33,"033","Friesenberg",3,"3","Kreis 3",3,"2","andere",0,"0","Nein",14,0,0,0
2017,"D",55,"03302","Gehrenholz",33,"033","Friesenberg",3,"3","Kreis 3",3,"2","andere",1,"1","Ja",96,100,13223,288
2017,"D",56,"03303","Uetliberg",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",0,"0","Nein",54,0,0,8
2017,"D",56,"03303","Uetliberg",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",1,"1","Ja",305,689,59664,1857
2017,"D",56,"03303","Uetliberg",33,"033","Friesenberg",3,"3","Kreis 3",3,"2","andere",0,"0","Nein",24,0,0,0
2017,"D",56,"03303","Uetliberg",33,"033","Friesenberg",3,"3","Kreis 3",3,"2","andere",1,"1","Ja",48,186,11232,229
2017,"D",57,"03304","Strassenverkehrsamt",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",0,"0","Nein",36,0,0,69
2017,"D",57,"03304","Strassenverkehrsamt",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",1,"1","Ja",229,451,34287,1079
2017,"D",57,"03304","Strassenverkehrsamt",33,"033","Friesenberg",3,"3","Kreis 3",3,"2","andere",0,"0","Nein",20,0,0,0
2017,"D",57,"03304","Strassenverkehrsamt",33,"033","Friesenberg",3,"3","Kreis 3",3,"2","andere",1,"1","Ja",48,203,15028,343
2017,"D",58,"03305","Albisgüetli",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",0,"0","Nein",56,0,0,0
2017,"D",58,"03305","Albisgüetli",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",1,"1","Ja",240,447,35724,1179
2017,"D",58,"03305","Albisgüetli",33,"033","Friesenberg",3,"3","Kreis 3",3,"2","andere",0,"0","Nein",33,0,0,1
2017,"D",58,"03305","Albisgüetli",33,"033","Friesenberg",3,"3","Kreis 3",3,"2","andere",1,"1","Ja",54,238,22411,478
2017,"D",59,"03306","Triemli",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",0,"0","Nein",59,0,0,122
2017,"D",59,"03306","Triemli",33,"033","Friesenberg",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",1,"1","Ja",74,649,51564,1519
2017,"D",59,"03306","Triemli",33,"033","Friesenberg",3,"3","Kreis 3",3,"2","andere",0,"0","Nein",12,0,0,1
2017,"D",59,"03306","Triemli",33,"033","Friesenberg",3,"3","Kreis 3",3,"2","andere",1,"1","Ja",30,176,15132,325
2017,"D",61,"03401","Schaufelbergerstrasse",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",0,"0","Nein",31,0,0,0
2017,"D",61,"03401","Schaufelbergerstrasse",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",1,"1","Ja",21,261,22682,691
2017,"D",61,"03401","Schaufelbergerstrasse",34,"034","Sihlfeld",3,"3","Kreis 3",3,"2","andere",0,"0","Nein",57,0,0,69
2017,"D",61,"03401","Schaufelbergerstrasse",34,"034","Sihlfeld",3,"3","Kreis 3",3,"2","andere",1,"1","Ja",136,1632,103941,2559
2017,"D",62,"03402","Friedhof Sihlfeld",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",0,"0","Nein",43,0,0,0
2017,"D",62,"03402","Friedhof Sihlfeld",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",1,"1","Ja",61,609,45509,1195
2017,"D",62,"03402","Friedhof Sihlfeld",34,"034","Sihlfeld",3,"3","Kreis 3",3,"2","andere",0,"0","Nein",10,0,0,0
2017,"D",62,"03402","Friedhof Sihlfeld",34,"034","Sihlfeld",3,"3","Kreis 3",3,"2","andere",1,"1","Ja",33,311,18864,471
2017,"D",63,"03403","Brahmsstrasse",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",0,"0","Nein",14,0,0,0
2017,"D",63,"03403","Brahmsstrasse",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",1,"1","Ja",64,567,38354,1230
2017,"D",63,"03403","Brahmsstrasse",34,"034","Sihlfeld",3,"3","Kreis 3",3,"2","andere",0,"0","Nein",27,0,0,28
2017,"D",63,"03403","Brahmsstrasse",34,"034","Sihlfeld",3,"3","Kreis 3",3,"2","andere",1,"1","Ja",79,950,68351,1627
2017,"D",64,"03404","Fritschistrasse",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",0,"0","Nein",10,0,0,0
2017,"D",64,"03404","Fritschistrasse",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",1,"1","Ja",45,404,27886,926
2017,"D",64,"03404","Fritschistrasse",34,"034","Sihlfeld",3,"3","Kreis 3",3,"2","andere",0,"0","Nein",22,0,0,0
2017,"D",64,"03404","Fritschistrasse",34,"034","Sihlfeld",3,"3","Kreis 3",3,"2","andere",1,"1","Ja",124,1209,76935,1853
2017,"D",65,"03405","Idaplatz",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",0,"0","Nein",8,0,0,0
2017,"D",65,"03405","Idaplatz",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",1,"1","Ja",38,375,23020,605
2017,"D",65,"03405","Idaplatz",34,"034","Sihlfeld",3,"3","Kreis 3",3,"2","andere",0,"0","Nein",23,0,0,38
2017,"D",65,"03405","Idaplatz",34,"034","Sihlfeld",3,"3","Kreis 3",3,"2","andere",1,"1","Ja",215,1829,117353,3038
2017,"D",66,"03406","Zwinglihaus",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",0,"0","Nein",7,0,0,0
2017,"D",66,"03406","Zwinglihaus",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",1,"1","Ja",80,770,51428,1383
2017,"D",66,"03406","Zwinglihaus",34,"034","Sihlfeld",3,"3","Kreis 3",3,"2","andere",0,"0","Nein",26,0,0,1
2017,"D",66,"03406","Zwinglihaus",34,"034","Sihlfeld",3,"3","Kreis 3",3,"2","andere",1,"1","Ja",120,1292,85866,2045
2017,"D",67,"03407","Bahnhof Wiedikon",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",0,"0","Nein",4,0,0,0
2017,"D",67,"03407","Bahnhof Wiedikon",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",1,"1","Ja",4,46,3041,97
2017,"D",67,"03407","Bahnhof Wiedikon",34,"034","Sihlfeld",3,"3","Kreis 3",3,"2","andere",0,"0","Nein",48,0,0,11
2017,"D",67,"03407","Bahnhof Wiedikon",34,"034","Sihlfeld",3,"3","Kreis 3",3,"2","andere",1,"1","Ja",111,1091,80433,2003
2017,"D",68,"03408","Sihlhölzli",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",0,"0","Nein",27,0,0,0
2017,"D",68,"03408","Sihlhölzli",34,"034","Sihlfeld",3,"3","Kreis 3",1,"1","städtisch/genossenschaftlich",1,"1","Ja",3,10,891,17
2017,"D",68,"03408","Sihlhölzli",34,"034","Sihlfeld",3,"3","Kreis 3",3,"2","andere",0,"0","Nein",17,0,0,0
2017,"D",68,"03408","Sihlhölzli",34,"034","Sihlfeld",3,"3","Kreis 3",3,"2","andere",1,"1","Ja",85,881,66403,1773
2017,"D",71,"04101","Kalkbreite",41,"041","Werd",4,"4","Kreis 4",1,"1","städtisch/genossenschaftlich",0,"0","Nein",19,0,0,0
2017,"D",71,"04101","Kalkbreite",41,"041","Werd",4,"4","Kreis 4",1,"1","städtisch/genossenschaftlich",1,"1","Ja",23,171,17210,512
2017,"D",71,"04101","Kalkbreite",41,"041","Werd",4,"4","Kreis 4",3,"2","andere",0,"0","Nein",48,0,0,0
2017,"D",71,"04101","Kalkbreite",41,"041","Werd",4,"4","Kreis 4",3,"2","andere",1,"1","Ja",123,933,63829,1511
2017,"D",72,"04102","Werdplatz",41,"041","Werd",4,"4","Kreis 4",1,"1","städtisch/genossenschaftlich",0,"0","Nein",12,0,0,2
2017,"D",72,"04102","Werdplatz",41,"041","Werd",4,"4","Kreis 4",1,"1","städtisch/genossenschaftlich",1,"1","Ja",3,13,985,27
2017,"D",72,"04102","Werdplatz",41,"041","Werd",4,"4","Kreis 4",3,"2","andere",0,"0","Nein",28,0,0,48
2017,"D",72,"04102","Werdplatz",41,"041","Werd",4,"4","Kreis 4",3,"2","andere",1,"1","Ja",56,454,31271,765
2017,"D",73,"04103","Schöntalstrasse",41,"041","Werd",4,"4","Kreis 4",1,"1","städtisch/genossenschaftlich",1,"1","Ja",2,16,1061,30
2017,"D",73,"04103","Schöntalstrasse",41,"041","Werd",4,"4","Kreis 4",3,"2","andere",0,"0","Nein",24,0,0,2
2017,"D",73,"04103","Schöntalstrasse",41,"041","Werd",4,"4","Kreis 4",3,"2","andere",1,"1","Ja",82,813,58593,1677
2017,"D",75,"04201","Schöneggplatz",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","städtisch/genossenschaftlich",0,"0","Nein",6,0,0,1
2017,"D",75,"04201","Schöneggplatz",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","städtisch/genossenschaftlich",1,"1","Ja",16,181,9267,200
2017,"D",75,"04201","Schöneggplatz",42,"042","Langstrasse",4,"4","Kreis 4",3,"2","andere",0,"0","Nein",72,0,0,166
2017,"D",75,"04201","Schöneggplatz",42,"042","Langstrasse",4,"4","Kreis 4",3,"2","andere",1,"1","Ja",139,1162,70357,1737
2017,"D",76,"04202","Bäckeranlage",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","städtisch/genossenschaftlich",0,"0","Nein",13,0,0,0
2017,"D",76,"04202","Bäckeranlage",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","städtisch/genossenschaftlich",1,"1","Ja",23,225,18286,478
2017,"D",76,"04202","Bäckeranlage",42,"042","Langstrasse",4,"4","Kreis 4",3,"2","andere",0,"0","Nein",14,0,0,26
2017,"D",76,"04202","Bäckeranlage",42,"042","Langstrasse",4,"4","Kreis 4",3,"2","andere",1,"1","Ja",66,587,38103,911
2017,"D",77,"04203","Wengi",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","städtisch/genossenschaftlich",0,"0","Nein",10,0,0,0
2017,"D",77,"04203","Wengi",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","städtisch/genossenschaftlich",1,"1","Ja",33,281,18580,552
2017,"D",77,"04203","Wengi",42,"042","Langstrasse",4,"4","Kreis 4",3,"2","andere",0,"0","Nein",40,0,0,36
2017,"D",77,"04203","Wengi",42,"042","Langstrasse",4,"4","Kreis 4",3,"2","andere",1,"1","Ja",169,1537,106189,2470
2017,"D",78,"04204","Bezirksgebäude",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","städtisch/genossenschaftlich",0,"0","Nein",13,0,0,0
2017,"D",78,"04204","Bezirksgebäude",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","städtisch/genossenschaftlich",1,"1","Ja",1,4,375,10
2017,"D",78,"04204","Bezirksgebäude",42,"042","Langstrasse",4,"4","Kreis 4",3,"2","andere",0,"0","Nein",18,0,0,81
2017,"D",78,"04204","Bezirksgebäude",42,"042","Langstrasse",4,"4","Kreis 4",3,"2","andere",1,"1","Ja",28,172,13939,251
2017,"D",79,"04205","Volkshaus",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","städtisch/genossenschaftlich",0,"0","Nein",15,0,0,0
2017,"D",79,"04205","Volkshaus",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","städtisch/genossenschaftlich",1,"1","Ja",10,49,4156,121
2017,"D",79,"04205","Volkshaus",42,"042","Langstrasse",4,"4","Kreis 4",3,"2","andere",0,"0","Nein",52,0,0,97
2017,"D",79,"04205","Volkshaus",42,"042","Langstrasse",4,"4","Kreis 4",3,"2","andere",1,"1","Ja",146,1309,79372,1939
2017,"D",80,"04206","Kaserne",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","städtisch/genossenschaftlich",0,"0","Nein",5,0,0,14
2017,"D",80,"04206","Kaserne",42,"042","Langstrasse",4,"4","Kreis 4",1,"1","städtisch/genossenschaftlich",1,"1","Ja",3,12,1264,41
2017,"D",80,"04206","Kaserne",42,"042","Langstrasse",4,"4","Kreis 4",3,"2","andere",0,"0","Nein",109,0,0,200
2017,"D",80,"04206","Kaserne",42,"042","Langstrasse",4,"4","Kreis 4",3,"2","andere",1,"1","Ja",130,1279,87391,1813
2017,"D",82,"04401","Schlachthof",44,"044","Hard",4,"4","Kreis 4",1,"1","städtisch/genossenschaftlich",0,"0","Nein",25,0,0,0
2017,"D",82,"04401","Schlachthof",44,"044","Hard",4,"4","Kreis 4",1,"1","städtisch/genossenschaftlich",1,"1","Ja",28,206,13609,376
2017,"D",82,"04401","Schlachthof",44,"044","Hard",4,"4","Kreis 4",3,"2","andere",0,"0","Nein",95,0,0,0
2017,"D",82,"04401","Schlachthof",44,"044","Hard",4,"4","Kreis 4",3,"2","andere",1,"1","Ja",86,911,62117,1750
2017,"D",83,"04402","Hardau",44,"044","Hard",4,"4","Kreis 4",1,"1","städtisch/genossenschaftlich",0,"0","Nein",37,0,0,109
2017,"D",83,"04402","Hardau",44,"044","Hard",4,"4","Kreis 4",1,"1","städtisch/genossenschaftlich",1,"1","Ja",32,893,57553,1610
2017,"D",83,"04402","Hardau",44,"044","Hard",4,"4","Kreis 4",3,"2","andere",0,"0","Nein",25,0,0,20
2017,"D",83,"04402","Hardau",44,"044","Hard",4,"4","Kreis 4",3,"2","andere",1,"1","Ja",85,1075,68109,1745
2017,"D",84,"04403","Bullingerhof",44,"044","Hard",4,"4","Kreis 4",1,"1","städtisch/genossenschaftlich",0,"0","Nein",12,0,0,0
2017,"D",84,"04403","Bullingerhof",44,"044","Hard",4,"4","Kreis 4",1,"1","städtisch/genossenschaftlich",1,"1","Ja",54,450,29047,831
2017,"D",84,"04403","Bullingerhof",44,"044","Hard",4,"4","Kreis 4",3,"2","andere",0,"0","Nein",26,0,0,115
2017,"D",84,"04403","Bullingerhof",44,"044","Hard",4,"4","Kreis 4",3,"2","andere",1,"1","Ja",129,1185,73795,2060
2017,"D",85,"04404","Lochergut",44,"044","Hard",4,"4","Kreis 4",1,"1","städtisch/genossenschaftlich",0,"0","Nein",12,0,0,0
2017,"D",85,"04404","Lochergut",44,"044","Hard",4,"4","Kreis 4",1,"1","städtisch/genossenschaftlich",1,"1","Ja",49,666,40999,1298
2017,"D",85,"04404","Lochergut",44,"044","Hard",4,"4","Kreis 4",3,"2","andere",0,"0","Nein",2,0,0,0
2017,"D",85,"04404","Lochergut",44,"044","Hard",4,"4","Kreis 4",3,"2","andere",1,"1","Ja",31,372,27921,585
2017,"D",86,"04405","Güterbahnhof",44,"044","Hard",4,"4","Kreis 4",1,"1","städtisch/genossenschaftlich",0,"0","Nein",26,0,0,0
2017,"D",86,"04405","Güterbahnhof",44,"044","Hard",4,"4","Kreis 4",1,"1","städtisch/genossenschaftlich",1,"1","Ja",102,876,59883,1788
2017,"D",86,"04405","Güterbahnhof",44,"044","Hard",4,"4","Kreis 4",3,"2","andere",0,"0","Nein",18,0,0,2
2017,"D",86,"04405","Güterbahnhof",44,"044","Hard",4,"4","Kreis 4",3,"2","andere",1,"1","Ja",44,406,30811,768
2017,"D",89,"05101","Josefswiese",51,"051","Gewerbeschule",5,"5","Kreis 5",1,"1","städtisch/genossenschaftlich",0,"0","Nein",52,0,0,0
2017,"D",89,"05101","Josefswiese",51,"051","Gewerbeschule",5,"5","Kreis 5",1,"1","städtisch/genossenschaftlich",1,"1","Ja",60,679,48085,1338
2017,"D",89,"05101","Josefswiese",51,"051","Gewerbeschule",5,"5","Kreis 5",3,"2","andere",0,"0","Nein",20,0,0,0
2017,"D",89,"05101","Josefswiese",51,"051","Gewerbeschule",5,"5","Kreis 5",3,"2","andere",1,"1","Ja",44,682,52035,1278
2017,"D",90,"05102","Quellenstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5",1,"1","städtisch/genossenschaftlich",0,"0","Nein",7,0,0,0
2017,"D",90,"05102","Quellenstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5",1,"1","städtisch/genossenschaftlich",1,"1","Ja",48,433,28270,880
2017,"D",90,"05102","Quellenstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5",3,"2","andere",0,"0","Nein",34,0,0,66
2017,"D",90,"05102","Quellenstrasse",51,"051","Gewerbeschule",5,"5","Kreis 5",3,"2","andere",1,"1","Ja",179,1633,104145,2632
2017,"D",91,"05103","Kornhaus",51,"051","Gewerbeschule",5,"5","Kreis 5",1,"1","städtisch/genossenschaftlich",0,"0","Nein",18,0,0,0
